Study_Date,Location,Species,Run,Tissue,Thiamin_conc,Thiamine_units,N,N_survive,N_mortality,Percent_survive,Percent_mortality,Time_of_mortality,Follow_up_period,Time_Units,Reported_LC50,Reported_EC50,Title,DOI,Notes,location_type,Latitude_DD,Longitude_DD,Location_label,Species_label,Run_label,Tissue_label,Title_label,Study_Date_start_label,Study_Date_end_label
2016,Lake Ontario,Chinook,Fall,Egg,3.36,nmol/g,195,121,74,62.1,37.9,NA,NA,NA,2.06,NA,Evaluation of adult and offspring thiamine deficiency in salmonine species from Lake Ontario,https://doi.org/10.1016/j.jglr.2019.05.010,NA,provided,43.633347,-77.827065,LAKE ONTARIO,CHINOOK,FALL,EGG,EVALUATION OF ADULT AND OFFSPRING THIAMINE DEFICIENCY IN SALMONINE SPECIES FROM LAKE ONTARIO,2016-01-01,2016-12-31
2016,Lake Ontario,Chinook,Fall,Egg,3.87,nmol/g,247,243,4,98.4,1.6,NA,NA,NA,2.06,NA,Evaluation of adult and offspring thiamine deficiency in salmonine species from Lake Ontario,https://doi.org/10.1016/j.jglr.2019.05.010,NA,provided,43.633347,-77.827065,LAKE ONTARIO,CHINOOK,FALL,EGG,EVALUATION OF ADULT AND OFFSPRING THIAMINE DEFICIENCY IN SALMONINE SPECIES FROM LAKE ONTARIO,2016-01-01,2016-12-31
2016,Lake Ontario,Chinook,Fall,Egg,5.17,nmol/g,262,262,0,100,0,NA,NA,NA,2.06,NA,Evaluation of adult and offspring thiamine deficiency in salmonine species from Lake Ontario,https://doi.org/10.1016/j.jglr.2019.05.010,NA,provided,43.633347,-77.827065,LAKE ONTARIO,CHINOOK,FALL,EGG,EVALUATION OF ADULT AND OFFSPRING THIAMINE DEFICIENCY IN SALMONINE SPECIES FROM LAKE ONTARIO,2016-01-01,2016-12-31
2016,Lake Ontario,Chinook,Fall,Egg,4.92,nmol/g,138,132,6,95.7,4.3,NA,NA,NA,2.06,NA,Evaluation of adult and offspring thiamine deficiency in salmonine species from Lake Ontario,https://doi.org/10.1016/j.jglr.2019.05.010,NA,provided,43.633347,-77.827065,LAKE ONTARIO,CHINOOK,FALL,EGG,EVALUATION OF ADULT AND OFFSPRING THIAMINE DEFICIENCY IN SALMONINE SPECIES FROM LAKE ONTARIO,2016-01-01,2016-12-31
2016,Lake Ontario,Chinook,Fall,Egg,5.18,nmol/g,59,58,1,98.3,1.7,NA,NA,NA,2.06,NA,Evaluation of adult and offspring thiamine deficiency in salmonine species from Lake Ontario,https://doi.org/10.1016/j.jglr.2019.05.010,NA,provided,43.633347,-77.827065,LAKE ONTARIO,CHINOOK,FALL,EGG,EVALUATION OF ADULT AND OFFSPRING THIAMINE DEFICIENCY IN SALMONINE SPECIES FROM LAKE ONTARIO,2016-01-01,2016-12-31
2016,Lake Ontario,Chinook,Fall,Egg,5.41,nmol/g,152,152,0,100,0,NA,NA,NA,2.06,NA,Evaluation of adult and offspring thiamine deficiency in salmonine species from Lake Ontario,https://doi.org/10.1016/j.jglr.2019.05.010,NA,provided,43.633347,-77.827065,LAKE ONTARIO,CHINOOK,FALL,EGG,EVALUATION OF ADULT AND OFFSPRING THIAMINE DEFICIENCY IN SALMONINE SPECIES FROM LAKE ONTARIO,2016-01-01,2016-12-31
2016,Lake Ontario,Chinook,Fall,Egg,6.15,nmol/g,170,170,0,100,0,NA,NA,NA,2.06,NA,Evaluation of adult and offspring thiamine deficiency in salmonine species from Lake Ontario,https://doi.org/10.1016/j.jglr.2019.05.010,NA,provided,43.633347,-77.827065,LAKE ONTARIO,CHINOOK,FALL,EGG,EVALUATION OF ADULT AND OFFSPRING THIAMINE DEFICIENCY IN SALMONINE SPECIES FROM LAKE ONTARIO,2016-01-01,2016-12-31
2016,Lake Ontario,Chinook,Fall,Egg,6.02,nmol/g,48,48,0,100,0,NA,NA,NA,2.06,NA,Evaluation of adult and offspring thiamine deficiency in salmonine species from Lake Ontario,https://doi.org/10.1016/j.jglr.2019.05.010,NA,provided,43.633347,-77.827065,LAKE ONTARIO,CHINOOK,FALL,EGG,EVALUATION OF ADULT AND OFFSPRING THIAMINE DEFICIENCY IN SALMONINE SPECIES FROM LAKE ONTARIO,2016-01-01,2016-12-31
2016,Lake Ontario,Chinook,Fall,Egg,4.78,nmol/g,33,31,2,93.9,6.1,NA,NA,NA,2.06,NA,Evaluation of adult and offspring thiamine deficiency in salmonine species from Lake Ontario,https://doi.org/10.1016/j.jglr.2019.05.010,NA,provided,43.633347,-77.827065,LAKE ONTARIO,CHINOOK,FALL,EGG,EVALUATION OF ADULT AND OFFSPRING THIAMINE DEFICIENCY IN SALMONINE SPECIES FROM LAKE ONTARIO,2016-01-01,2016-12-31
2016,Lake Ontario,Chinook,Fall,Egg,3.13,nmol/g,161,159,2,98.8,1.2,NA,NA,NA,2.06,NA,Evaluation of adult and offspring thiamine deficiency in salmonine species from Lake Ontario,https://doi.org/10.1016/j.jglr.2019.05.010,NA,provided,43.633347,-77.827065,LAKE ONTARIO,CHINOOK,FALL,EGG,EVALUATION OF ADULT AND OFFSPRING THIAMINE DEFICIENCY IN SALMONINE SPECIES FROM LAKE ONTARIO,2016-01-01,2016-12-31
2016,Lake Ontario,Chinook,Fall,Egg,4.41,nmol/g,9,9,0,100,0,NA,NA,NA,2.06,NA,Evaluation of adult and offspring thiamine deficiency in salmonine species from Lake Ontario,https://doi.org/10.1016/j.jglr.2019.05.010,NA,provided,43.633347,-77.827065,LAKE ONTARIO,CHINOOK,FALL,EGG,EVALUATION OF ADULT AND OFFSPRING THIAMINE DEFICIENCY IN SALMONINE SPECIES FROM LAKE ONTARIO,2016-01-01,2016-12-31
2020,Livingston Stone National Fish Hatchery,Chinook,winter,Egg,38.3,nmol/g,147,147,0,100,0,NA,80-120,days post fertilization,NA,2.7,Widespread thiamine deficiency in California salmon linked to a simplified anchovy-dominated marine prey base,https://github.com/MilesEDaniels/Thiamine-Dependent-Fry-Mortality,"EC95 = 7.7 nmol g-1 (95% CI = [6.2–9.5]), EC90 = 5.9 nmol g-1 (CI = [4.9–7.0]), EC 50= 2.7 nmol g-1 (CI = [2.3–3.1])",provided,40.931275,-121.546758,LIVINGSTON STONE NATIONAL FISH HATCHERY,CHINOOK,WINTER,EGG,WIDESPREAD THIAMINE DEFICIENCY IN CALIFORNIA SALMON LINKED TO A SIMPLIFIED ANCHOVY-DOMINATED MARINE PREY BASE,2020-01-01,2020-12-31
2020,Livingston Stone National Fish Hatchery,Chinook,winter,Egg,39.6,nmol/g,152,152,0,100,0,NA,80-120,days post fertilization,NA,2.7,Widespread thiamine deficiency in California salmon linked to a simplified anchovy-dominated marine prey base,https://github.com/MilesEDaniels/Thiamine-Dependent-Fry-Mortality,"EC95 = 7.7 nmol g-1 (95% CI = [6.2–9.5]), EC90 = 5.9 nmol g-1 (CI = [4.9–7.0]), EC 50= 2.7 nmol g-1 (CI = [2.3–3.1])",provided,40.931275,-121.546758,LIVINGSTON STONE NATIONAL FISH HATCHERY,CHINOOK,WINTER,EGG,WIDESPREAD THIAMINE DEFICIENCY IN CALIFORNIA SALMON LINKED TO A SIMPLIFIED ANCHOVY-DOMINATED MARINE PREY BASE,2020-01-01,2020-12-31
2020,Livingston Stone National Fish Hatchery,Chinook,winter,Egg,5.4,nmol/g,150,149,1,99.3,0,NA,80-120,days post fertilization,NA,2.7,Widespread thiamine deficiency in California salmon linked to a simplified anchovy-dominated marine prey base,https://github.com/MilesEDaniels/Thiamine-Dependent-Fry-Mortality,"EC95 = 7.7 nmol g-1 (95% CI = [6.2–9.5]), EC90 = 5.9 nmol g-1 (CI = [4.9–7.0]), EC 50= 2.7 nmol g-1 (CI = [2.3–3.1])",provided,40.931275,-121.546758,LIVINGSTON STONE NATIONAL FISH HATCHERY,CHINOOK,WINTER,EGG,WIDESPREAD THIAMINE DEFICIENCY IN CALIFORNIA SALMON LINKED TO A SIMPLIFIED ANCHOVY-DOMINATED MARINE PREY BASE,2020-01-01,2020-12-31
2020,Livingston Stone National Fish Hatchery,Chinook,winter,Egg,27.5,nmol/g,146,146,0,100,0,NA,80-120,days post fertilization,NA,2.7,Widespread thiamine deficiency in California salmon linked to a simplified anchovy-dominated marine prey base,https://github.com/MilesEDaniels/Thiamine-Dependent-Fry-Mortality,"EC95 = 7.7 nmol g-1 (95% CI = [6.2–9.5]), EC90 = 5.9 nmol g-1 (CI = [4.9–7.0]), EC 50= 2.7 nmol g-1 (CI = [2.3–3.1])",provided,40.931275,-121.546758,LIVINGSTON STONE NATIONAL FISH HATCHERY,CHINOOK,WINTER,EGG,WIDESPREAD THIAMINE DEFICIENCY IN CALIFORNIA SALMON LINKED TO A SIMPLIFIED ANCHOVY-DOMINATED MARINE PREY BASE,2020-01-01,2020-12-31
2020,Livingston Stone National Fish Hatchery,Chinook,winter,Egg,35.3,nmol/g,121,121,0,100,0,NA,80-120,days post fertilization,NA,2.7,Widespread thiamine deficiency in California salmon linked to a simplified anchovy-dominated marine prey base,https://github.com/MilesEDaniels/Thiamine-Dependent-Fry-Mortality,"EC95 = 7.7 nmol g-1 (95% CI = [6.2–9.5]), EC90 = 5.9 nmol g-1 (CI = [4.9–7.0]), EC 50= 2.7 nmol g-1 (CI = [2.3–3.1])",provided,40.931275,-121.546758,LIVINGSTON STONE NATIONAL FISH HATCHERY,CHINOOK,WINTER,EGG,WIDESPREAD THIAMINE DEFICIENCY IN CALIFORNIA SALMON LINKED TO A SIMPLIFIED ANCHOVY-DOMINATED MARINE PREY BASE,2020-01-01,2020-12-31
2020,Livingston Stone National Fish Hatchery,Chinook,winter,Egg,25.1,nmol/g,125,124,1,99.2,0,NA,80-120,days post fertilization,NA,2.7,Widespread thiamine deficiency in California salmon linked to a simplified anchovy-dominated marine prey base,https://github.com/MilesEDaniels/Thiamine-Dependent-Fry-Mortality,"EC95 = 7.7 nmol g-1 (95% CI = [6.2–9.5]), EC90 = 5.9 nmol g-1 (CI = [4.9–7.0]), EC 50= 2.7 nmol g-1 (CI = [2.3–3.1])",provided,40.931275,-121.546758,LIVINGSTON STONE NATIONAL FISH HATCHERY,CHINOOK,WINTER,EGG,WIDESPREAD THIAMINE DEFICIENCY IN CALIFORNIA SALMON LINKED TO A SIMPLIFIED ANCHOVY-DOMINATED MARINE PREY BASE,2020-01-01,2020-12-31
2020,Livingston Stone National Fish Hatchery,Chinook,winter,Egg,30.4,nmol/g,109,109,0,100,0,NA,80-120,days post fertilization,NA,2.7,Widespread thiamine deficiency in California salmon linked to a simplified anchovy-dominated marine prey base,https://github.com/MilesEDaniels/Thiamine-Dependent-Fry-Mortality,"EC95 = 7.7 nmol g-1 (95% CI = [6.2–9.5]), EC90 = 5.9 nmol g-1 (CI = [4.9–7.0]), EC 50= 2.7 nmol g-1 (CI = [2.3–3.1])",provided,40.931275,-121.546758,LIVINGSTON STONE NATIONAL FISH HATCHERY,CHINOOK,WINTER,EGG,WIDESPREAD THIAMINE DEFICIENCY IN CALIFORNIA SALMON LINKED TO A SIMPLIFIED ANCHOVY-DOMINATED MARINE PREY BASE,2020-01-01,2020-12-31
2020,Livingston Stone National Fish Hatchery,Chinook,winter,Egg,36.3,nmol/g,135,135,0,100,0,NA,80-120,days post fertilization,NA,2.7,Widespread thiamine deficiency in California salmon linked to a simplified anchovy-dominated marine prey base,https://github.com/MilesEDaniels/Thiamine-Dependent-Fry-Mortality,"EC95 = 7.7 nmol g-1 (95% CI = [6.2–9.5]), EC90 = 5.9 nmol g-1 (CI = [4.9–7.0]), EC 50= 2.7 nmol g-1 (CI = [2.3–3.1])",provided,40.931275,-121.546758,LIVINGSTON STONE NATIONAL FISH HATCHERY,CHINOOK,WINTER,EGG,WIDESPREAD THIAMINE DEFICIENCY IN CALIFORNIA SALMON LINKED TO A SIMPLIFIED ANCHOVY-DOMINATED MARINE PREY BASE,2020-01-01,2020-12-31
2020,Livingston Stone National Fish Hatchery,Chinook,winter,Egg,5.6,nmol/g,135,135,0,100,0,NA,80-120,days post fertilization,NA,2.7,Widespread thiamine deficiency in California salmon linked to a simplified anchovy-dominated marine prey base,https://github.com/MilesEDaniels/Thiamine-Dependent-Fry-Mortality,"EC95 = 7.7 nmol g-1 (95% CI = [6.2–9.5]), EC90 = 5.9 nmol g-1 (CI = [4.9–7.0]), EC 50= 2.7 nmol g-1 (CI = [2.3–3.1])",provided,40.931275,-121.546758,LIVINGSTON STONE NATIONAL FISH HATCHERY,CHINOOK,WINTER,EGG,WIDESPREAD THIAMINE DEFICIENCY IN CALIFORNIA SALMON LINKED TO A SIMPLIFIED ANCHOVY-DOMINATED MARINE PREY BASE,2020-01-01,2020-12-31
2020,Livingston Stone National Fish Hatchery,Chinook,winter,Egg,3,nmol/g,129,25,104,19.4,80.6,NA,80-120,days post fertilization,NA,2.7,Widespread thiamine deficiency in California salmon linked to a simplified anchovy-dominated marine prey base,https://github.com/MilesEDaniels/Thiamine-Dependent-Fry-Mortality,"EC95 = 7.7 nmol g-1 (95% CI = [6.2–9.5]), EC90 = 5.9 nmol g-1 (CI = [4.9–7.0]), EC 50= 2.7 nmol g-1 (CI = [2.3–3.1])",provided,40.931275,-121.546758,LIVINGSTON STONE NATIONAL FISH HATCHERY,CHINOOK,WINTER,EGG,WIDESPREAD THIAMINE DEFICIENCY IN CALIFORNIA SALMON LINKED TO A SIMPLIFIED ANCHOVY-DOMINATED MARINE PREY BASE,2020-01-01,2020-12-31
2020,Livingston Stone National Fish Hatchery,Chinook,winter,Egg,30.5,nmol/g,132,132,0,100,0,NA,80-120,days post fertilization,NA,2.7,Widespread thiamine deficiency in California salmon linked to a simplified anchovy-dominated marine prey base,https://github.com/MilesEDaniels/Thiamine-Dependent-Fry-Mortality,"EC95 = 7.7 nmol g-1 (95% CI = [6.2–9.5]), EC90 = 5.9 nmol g-1 (CI = [4.9–7.0]), EC 50= 2.7 nmol g-1 (CI = [2.3–3.1])",provided,40.931275,-121.546758,LIVINGSTON STONE NATIONAL FISH HATCHERY,CHINOOK,WINTER,EGG,WIDESPREAD THIAMINE DEFICIENCY IN CALIFORNIA SALMON LINKED TO A SIMPLIFIED ANCHOVY-DOMINATED MARINE PREY BASE,2020-01-01,2020-12-31
2020,Livingston Stone National Fish Hatchery,Chinook,winter,Egg,31.5,nmol/g,140,140,0,100,0,NA,80-120,days post fertilization,NA,2.7,Widespread thiamine deficiency in California salmon linked to a simplified anchovy-dominated marine prey base,https://github.com/MilesEDaniels/Thiamine-Dependent-Fry-Mortality,"EC95 = 7.7 nmol g-1 (95% CI = [6.2–9.5]), EC90 = 5.9 nmol g-1 (CI = [4.9–7.0]), EC 50= 2.7 nmol g-1 (CI = [2.3–3.1])",provided,40.931275,-121.546758,LIVINGSTON STONE NATIONAL FISH HATCHERY,CHINOOK,WINTER,EGG,WIDESPREAD THIAMINE DEFICIENCY IN CALIFORNIA SALMON LINKED TO A SIMPLIFIED ANCHOVY-DOMINATED MARINE PREY BASE,2020-01-01,2020-12-31
2020,Livingston Stone National Fish Hatchery,Chinook,winter,Egg,41.3,nmol/g,127,127,0,100,0,NA,80-120,days post fertilization,NA,2.7,Widespread thiamine deficiency in California salmon linked to a simplified anchovy-dominated marine prey base,https://github.com/MilesEDaniels/Thiamine-Dependent-Fry-Mortality,"EC95 = 7.7 nmol g-1 (95% CI = [6.2–9.5]), EC90 = 5.9 nmol g-1 (CI = [4.9–7.0]), EC 50= 2.7 nmol g-1 (CI = [2.3–3.1])",provided,40.931275,-121.546758,LIVINGSTON STONE NATIONAL FISH HATCHERY,CHINOOK,WINTER,EGG,WIDESPREAD THIAMINE DEFICIENCY IN CALIFORNIA SALMON LINKED TO A SIMPLIFIED ANCHOVY-DOMINATED MARINE PREY BASE,2020-01-01,2020-12-31
2020,Livingston Stone National Fish Hatchery,Chinook,winter,Egg,4.5,nmol/g,152,152,0,100,0,NA,80-120,days post fertilization,NA,2.7,Widespread thiamine deficiency in California salmon linked to a simplified anchovy-dominated marine prey base,https://github.com/MilesEDaniels/Thiamine-Dependent-Fry-Mortality,"EC95 = 7.7 nmol g-1 (95% CI = [6.2–9.5]), EC90 = 5.9 nmol g-1 (CI = [4.9–7.0]), EC 50= 2.7 nmol g-1 (CI = [2.3–3.1])",provided,40.931275,-121.546758,LIVINGSTON STONE NATIONAL FISH HATCHERY,CHINOOK,WINTER,EGG,WIDESPREAD THIAMINE DEFICIENCY IN CALIFORNIA SALMON LINKED TO A SIMPLIFIED ANCHOVY-DOMINATED MARINE PREY BASE,2020-01-01,2020-12-31
2020,Livingston Stone National Fish Hatchery,Chinook,winter,Egg,10.6,nmol/g,152,152,0,100,0,NA,80-120,days post fertilization,NA,2.7,Widespread thiamine deficiency in California salmon linked to a simplified anchovy-dominated marine prey base,https://github.com/MilesEDaniels/Thiamine-Dependent-Fry-Mortality,"EC95 = 7.7 nmol g-1 (95% CI = [6.2–9.5]), EC90 = 5.9 nmol g-1 (CI = [4.9–7.0]), EC 50= 2.7 nmol g-1 (CI = [2.3–3.1])",provided,40.931275,-121.546758,LIVINGSTON STONE NATIONAL FISH HATCHERY,CHINOOK,WINTER,EGG,WIDESPREAD THIAMINE DEFICIENCY IN CALIFORNIA SALMON LINKED TO A SIMPLIFIED ANCHOVY-DOMINATED MARINE PREY BASE,2020-01-01,2020-12-31
2020,Livingston Stone National Fish Hatchery,Chinook,winter,Egg,24.1,nmol/g,150,150,0,100,0,NA,80-120,days post fertilization,NA,2.7,Widespread thiamine deficiency in California salmon linked to a simplified anchovy-dominated marine prey base,https://github.com/MilesEDaniels/Thiamine-Dependent-Fry-Mortality,"EC95 = 7.7 nmol g-1 (95% CI = [6.2–9.5]), EC90 = 5.9 nmol g-1 (CI = [4.9–7.0]), EC 50= 2.7 nmol g-1 (CI = [2.3–3.1])",provided,40.931275,-121.546758,LIVINGSTON STONE NATIONAL FISH HATCHERY,CHINOOK,WINTER,EGG,WIDESPREAD THIAMINE DEFICIENCY IN CALIFORNIA SALMON LINKED TO A SIMPLIFIED ANCHOVY-DOMINATED MARINE PREY BASE,2020-01-01,2020-12-31
2020,Livingston Stone National Fish Hatchery,Chinook,winter,Egg,32.1,nmol/g,134,134,0,100,0,NA,80-120,days post fertilization,NA,2.7,Widespread thiamine deficiency in California salmon linked to a simplified anchovy-dominated marine prey base,https://github.com/MilesEDaniels/Thiamine-Dependent-Fry-Mortality,"EC95 = 7.7 nmol g-1 (95% CI = [6.2–9.5]), EC90 = 5.9 nmol g-1 (CI = [4.9–7.0]), EC 50= 2.7 nmol g-1 (CI = [2.3–3.1])",provided,40.931275,-121.546758,LIVINGSTON STONE NATIONAL FISH HATCHERY,CHINOOK,WINTER,EGG,WIDESPREAD THIAMINE DEFICIENCY IN CALIFORNIA SALMON LINKED TO A SIMPLIFIED ANCHOVY-DOMINATED MARINE PREY BASE,2020-01-01,2020-12-31
2020,Livingston Stone National Fish Hatchery,Chinook,winter,Egg,3.4,nmol/g,131,65,66,49.6,51.1,NA,80-120,days post fertilization,NA,2.7,Widespread thiamine deficiency in California salmon linked to a simplified anchovy-dominated marine prey base,https://github.com/MilesEDaniels/Thiamine-Dependent-Fry-Mortality,"EC95 = 7.7 nmol g-1 (95% CI = [6.2–9.5]), EC90 = 5.9 nmol g-1 (CI = [4.9–7.0]), EC 50= 2.7 nmol g-1 (CI = [2.3–3.1])",provided,40.931275,-121.546758,LIVINGSTON STONE NATIONAL FISH HATCHERY,CHINOOK,WINTER,EGG,WIDESPREAD THIAMINE DEFICIENCY IN CALIFORNIA SALMON LINKED TO A SIMPLIFIED ANCHOVY-DOMINATED MARINE PREY BASE,2020-01-01,2020-12-31
2020,Livingston Stone National Fish Hatchery,Chinook,winter,Egg,3.8,nmol/g,125,110,15,88,12,NA,80-120,days post fertilization,NA,2.7,Widespread thiamine deficiency in California salmon linked to a simplified anchovy-dominated marine prey base,https://github.com/MilesEDaniels/Thiamine-Dependent-Fry-Mortality,"EC95 = 7.7 nmol g-1 (95% CI = [6.2–9.5]), EC90 = 5.9 nmol g-1 (CI = [4.9–7.0]), EC 50= 2.7 nmol g-1 (CI = [2.3–3.1])",provided,40.931275,-121.546758,LIVINGSTON STONE NATIONAL FISH HATCHERY,CHINOOK,WINTER,EGG,WIDESPREAD THIAMINE DEFICIENCY IN CALIFORNIA SALMON LINKED TO A SIMPLIFIED ANCHOVY-DOMINATED MARINE PREY BASE,2020-01-01,2020-12-31
2020,Livingston Stone National Fish Hatchery,Chinook,winter,Egg,4.1,nmol/g,129,129,0,100,0,NA,80-120,days post fertilization,NA,2.7,Widespread thiamine deficiency in California salmon linked to a simplified anchovy-dominated marine prey base,https://github.com/MilesEDaniels/Thiamine-Dependent-Fry-Mortality,"EC95 = 7.7 nmol g-1 (95% CI = [6.2–9.5]), EC90 = 5.9 nmol g-1 (CI = [4.9–7.0]), EC 50= 2.7 nmol g-1 (CI = [2.3–3.1])",provided,40.931275,-121.546758,LIVINGSTON STONE NATIONAL FISH HATCHERY,CHINOOK,WINTER,EGG,WIDESPREAD THIAMINE DEFICIENCY IN CALIFORNIA SALMON LINKED TO A SIMPLIFIED ANCHOVY-DOMINATED MARINE PREY BASE,2020-01-01,2020-12-31
2020,Livingston Stone National Fish Hatchery,Chinook,winter,Egg,34.4,nmol/g,129,129,0,100,0,NA,80-120,days post fertilization,NA,2.7,Widespread thiamine deficiency in California salmon linked to a simplified anchovy-dominated marine prey base,https://github.com/MilesEDaniels/Thiamine-Dependent-Fry-Mortality,"EC95 = 7.7 nmol g-1 (95% CI = [6.2–9.5]), EC90 = 5.9 nmol g-1 (CI = [4.9–7.0]), EC 50= 2.7 nmol g-1 (CI = [2.3–3.1])",provided,40.931275,-121.546758,LIVINGSTON STONE NATIONAL FISH HATCHERY,CHINOOK,WINTER,EGG,WIDESPREAD THIAMINE DEFICIENCY IN CALIFORNIA SALMON LINKED TO A SIMPLIFIED ANCHOVY-DOMINATED MARINE PREY BASE,2020-01-01,2020-12-31
2020,Livingston Stone National Fish Hatchery,Chinook,winter,Egg,31.1,nmol/g,126,126,0,100,0,NA,80-120,days post fertilization,NA,2.7,Widespread thiamine deficiency in California salmon linked to a simplified anchovy-dominated marine prey base,https://github.com/MilesEDaniels/Thiamine-Dependent-Fry-Mortality,"EC95 = 7.7 nmol g-1 (95% CI = [6.2–9.5]), EC90 = 5.9 nmol g-1 (CI = [4.9–7.0]), EC 50= 2.7 nmol g-1 (CI = [2.3–3.1])",provided,40.931275,-121.546758,LIVINGSTON STONE NATIONAL FISH HATCHERY,CHINOOK,WINTER,EGG,WIDESPREAD THIAMINE DEFICIENCY IN CALIFORNIA SALMON LINKED TO A SIMPLIFIED ANCHOVY-DOMINATED MARINE PREY BASE,2020-01-01,2020-12-31
2020,Livingston Stone National Fish Hatchery,Chinook,winter,Egg,35.5,nmol/g,128,128,0,100,0,NA,80-120,days post fertilization,NA,2.7,Widespread thiamine deficiency in California salmon linked to a simplified anchovy-dominated marine prey base,https://github.com/MilesEDaniels/Thiamine-Dependent-Fry-Mortality,"EC95 = 7.7 nmol g-1 (95% CI = [6.2–9.5]), EC90 = 5.9 nmol g-1 (CI = [4.9–7.0]), EC 50= 2.7 nmol g-1 (CI = [2.3–3.1])",provided,40.931275,-121.546758,LIVINGSTON STONE NATIONAL FISH HATCHERY,CHINOOK,WINTER,EGG,WIDESPREAD THIAMINE DEFICIENCY IN CALIFORNIA SALMON LINKED TO A SIMPLIFIED ANCHOVY-DOMINATED MARINE PREY BASE,2020-01-01,2020-12-31
2020,Livingston Stone National Fish Hatchery,Chinook,winter,Egg,45.4,nmol/g,105,105,0,100,0,NA,80-120,days post fertilization,NA,2.7,Widespread thiamine deficiency in California salmon linked to a simplified anchovy-dominated marine prey base,https://github.com/MilesEDaniels/Thiamine-Dependent-Fry-Mortality,"EC95 = 7.7 nmol g-1 (95% CI = [6.2–9.5]), EC90 = 5.9 nmol g-1 (CI = [4.9–7.0]), EC 50= 2.7 nmol g-1 (CI = [2.3–3.1])",provided,40.931275,-121.546758,LIVINGSTON STONE NATIONAL FISH HATCHERY,CHINOOK,WINTER,EGG,WIDESPREAD THIAMINE DEFICIENCY IN CALIFORNIA SALMON LINKED TO A SIMPLIFIED ANCHOVY-DOMINATED MARINE PREY BASE,2020-01-01,2020-12-31
2020,Livingston Stone National Fish Hatchery,Chinook,winter,Egg,3.4,nmol/g,126,12,114,9.5,100,NA,80-120,days post fertilization,NA,2.7,Widespread thiamine deficiency in California salmon linked to a simplified anchovy-dominated marine prey base,https://github.com/MilesEDaniels/Thiamine-Dependent-Fry-Mortality,"EC95 = 7.7 nmol g-1 (95% CI = [6.2–9.5]), EC90 = 5.9 nmol g-1 (CI = [4.9–7.0]), EC 50= 2.7 nmol g-1 (CI = [2.3–3.1])",provided,40.931275,-121.546758,LIVINGSTON STONE NATIONAL FISH HATCHERY,CHINOOK,WINTER,EGG,WIDESPREAD THIAMINE DEFICIENCY IN CALIFORNIA SALMON LINKED TO A SIMPLIFIED ANCHOVY-DOMINATED MARINE PREY BASE,2020-01-01,2020-12-31
2020,Livingston Stone National Fish Hatchery,Chinook,winter,Egg,5.3,nmol/g,123,121,2,98.4,7.3,NA,80-120,days post fertilization,NA,2.7,Widespread thiamine deficiency in California salmon linked to a simplified anchovy-dominated marine prey base,https://github.com/MilesEDaniels/Thiamine-Dependent-Fry-Mortality,"EC95 = 7.7 nmol g-1 (95% CI = [6.2–9.5]), EC90 = 5.9 nmol g-1 (CI = [4.9–7.0]), EC 50= 2.7 nmol g-1 (CI = [2.3–3.1])",provided,40.931275,-121.546758,LIVINGSTON STONE NATIONAL FISH HATCHERY,CHINOOK,WINTER,EGG,WIDESPREAD THIAMINE DEFICIENCY IN CALIFORNIA SALMON LINKED TO A SIMPLIFIED ANCHOVY-DOMINATED MARINE PREY BASE,2020-01-01,2020-12-31
2020,Livingston Stone National Fish Hatchery,Chinook,winter,Egg,53.8,nmol/g,96,96,0,100,0,NA,80-120,days post fertilization,NA,2.7,Widespread thiamine deficiency in California salmon linked to a simplified anchovy-dominated marine prey base,https://github.com/MilesEDaniels/Thiamine-Dependent-Fry-Mortality,"EC95 = 7.7 nmol g-1 (95% CI = [6.2–9.5]), EC90 = 5.9 nmol g-1 (CI = [4.9–7.0]), EC 50= 2.7 nmol g-1 (CI = [2.3–3.1])",provided,40.931275,-121.546758,LIVINGSTON STONE NATIONAL FISH HATCHERY,CHINOOK,WINTER,EGG,WIDESPREAD THIAMINE DEFICIENCY IN CALIFORNIA SALMON LINKED TO A SIMPLIFIED ANCHOVY-DOMINATED MARINE PREY BASE,2020-01-01,2020-12-31
2020,Livingston Stone National Fish Hatchery,Chinook,winter,Egg,34.7,nmol/g,128,128,0,100,0,NA,80-120,days post fertilization,NA,2.7,Widespread thiamine deficiency in California salmon linked to a simplified anchovy-dominated marine prey base,https://github.com/MilesEDaniels/Thiamine-Dependent-Fry-Mortality,"EC95 = 7.7 nmol g-1 (95% CI = [6.2–9.5]), EC90 = 5.9 nmol g-1 (CI = [4.9–7.0]), EC 50= 2.7 nmol g-1 (CI = [2.3–3.1])",provided,40.931275,-121.546758,LIVINGSTON STONE NATIONAL FISH HATCHERY,CHINOOK,WINTER,EGG,WIDESPREAD THIAMINE DEFICIENCY IN CALIFORNIA SALMON LINKED TO A SIMPLIFIED ANCHOVY-DOMINATED MARINE PREY BASE,2020-01-01,2020-12-31
